year:1880,year:1900,year:1910,year:1920,year:1930,year:1940,year:1950,year:1960,year:1970,year:1980,year:1990,year:2000,age,marst,sex,people
0,0,0,0,0,0,0,0,0,1,0,0,25,5,1,11563
0,0,0,0,0,0,0,0,0,1,0,0,25,5,2,51938
0,0,0,0,0,0,0,0,0,1,0,0,25,6,1,3065179
0,0,0,0,0,0,0,0,0,1,0,0,25,6,2,2099063
0,0,0,0,0,0,0,0,0,1,0,0,30,1,1,6292360
0,0,0,0,0,0,0,0,0,1,0,0,30,1,2,6489817
0,0,0,0,0,0,0,0,0,1,0,0,30,2,1,125460
0,0,0,0,0,0,0,0,0,1,0,0,30,2,2,90065
0,0,0,0,0,0,0,0,0,1,0,0,30,3,1,235845
0,0,0,0,0,0,0,0,0,1,0,0,30,3,2,355344
0,0,0,0,0,0,0,0,0,1,0,0,30,4,1,751384
0,0,0,0,0,0,0,0,0,1,0,0,30,4,2,994486
0,0,0,0,0,0,0,0,0,1,0,0,30,5,1,16274
0,0,0,0,0,0,0,0,0,1,0,0,30,5,2,82175
0,0,0,0,0,0,0,0,0,1,0,0,30,6,1,1284512
0,0,0,0,0,0,0,0,0,1,0,0,30,6,2,943338
0,0,0,0,0,0,0,0,0,1,0,0,35,1,1,5380576
0,0,0,0,0,0,0,0,0,1,0,0,35,1,2,5361454
0,0,0,0,0,0,0,0,0,1,0,0,35,2,1,93503
0,0,0,0,0,0,0,0,0,1,0,0,35,2,2,71443
0,0,0,0,0,0,0,0,0,1,0,0,35,3,1,182478
0,0,0,0,0,0,0,0,0,1,0,0,35,3,2,285735
0,0,0,0,0,0,0,0,0,1,0,0,35,4,1,581938
0,0,0,0,0,0,0,0,0,1,0,0,35,4,2,824673
0,0,0,0,0,0,0,0,0,1,0,0,35,5,1,22782
0,0,0,0,0,0,0,0,0,1,0,0,35,5,2,111924
0,0,0,0,0,0,0,0,0,1,0,0,35,6,1,590792
0,0,0,0,0,0,0,0,0,1,0,0,35,6,2,479010
0,0,0,0,0,0,0,0,0,1,0,0,40,1,1,4598361
0,0,0,0,0,0,0,0,0,1,0,0,40,1,2,4516473
0,0,0,0,0,0,0,0,0,1,0,0,40,2,1,76397
0,0,0,0,0,0,0,0,0,1,0,0,40,2,2,56444
0,0,0,0,0,0,0,0,0,1,0,0,40,3,1,151762
0,0,0,0,0,0,0,0,0,1,0,0,40,3,2,229260
0,0,0,0,0,0,0,0,0,1,0,0,40,4,1,457898
0,0,0,0,0,0,0,0,0,1,0,0,40,4,2,665619
0,0,0,0,0,0,0,0,0,1,0,0,40,5,1,30604
0,0,0,0,0,0,0,0,0,1,0,0,40,5,2,168729
0,0,0,0,0,0,0,0,0,1,0,0,40,6,1,377126
0,0,0,0,0,0,0,0,0,1,0,0,40,6,2,317385
0,0,0,0,0,0,0,0,0,1,0,0,45,1,1,4376612
0,0,0,0,0,0,0,0,0,1,0,0,45,1,2,4327756
0,0,0,0,0,0,0,0,0,1,0,0,45,2,1,67972
0,0,0,0,0,0,0,0,0,1,0,0,45,2,2,51180
0,0,0,0,0,0,0,0,0,1,0,0,45,3,1,129479
0,0,0,0,0,0,0,0,0,1,0,0,45,3,2,194019
0,0,0,0,0,0,0,0,0,1,0,0,45,4,1,397906
0,0,0,0,0,0,0,0,0,1,0,0,45,4,2,574174
0,0,0,0,0,0,0,0,0,1,0,0,45,5,1,52529
0,0,0,0,0,0,0,0,0,1,0,0,45,5,2,285487
0,0,0,0,0,0,0,0,0,1,0,0,45,6,1,317971
0,0,0,0,0,0,0,0,0,1,0,0,45,6,2,264927
0,0,0,0,0,0,0,0,0,1,0,0,50,1,1,4605285
0,0,0,0,0,0,0,0,0,1,0,0,50,1,2,4514928
0,0,0,0,0,0,0,0,0,1,0,0,50,2,1,63475
0,0,0,0,0,0,0,0,0,1,0,0,50,2,2,52995
0,0,0,0,0,0,0,0,0,1,0,0,50,3,1,124403
0,0,0,0,0,0,0,0,0,1,0,0,50,3,2,178822
0,0,0,0,0,0,0,0,0,1,0,0,50,4,1,379263
0,0,0,0,0,0,0,0,0,1,0,0,50,4,2,549854
0,0,0,0,0,0,0,0,0,1,0,0,50,5,1,98455
0,0,0,0,0,0,0,0,0,1,0,0,50,5,2,534450
0,0,0,0,0,0,0,0,0,1,0,0,50,6,1,332828
0,0,0,0,0,0,0,0,0,1,0,0,50,6,2,279068
0,0,0,0,0,0,0,0,0,1,0,0,55,1,1,4542601
0,0,0,0,0,0,0,0,0,1,0,0,55,1,2,4325777
0,0,0,0,0,0,0,0,0,1,0,0,55,2,1,62684
0,0,0,0,0,0,0,0,0,1,0,0,55,2,2,54188
0,0,0,0,0,0,0,0,0,1,0,0,55,3,1,105040
0,0,0,0,0,0,0,0,0,1,0,0,55,3,2,145809
0,0,0,0,0,0,0,0,0,1,0,0,55,4,1,313576
0,0,0,0,0,0,0,0,0,1,0,0,55,4,2,477595
0,0,0,0,0,0,0,0,0,1,0,0,55,5,1,153654
0,0,0,0,0,0,0,0,0,1,0,0,55,5,2,865861
0,0,0,0,0,0,0,0,0,1,0,0,55,6,1,307543
0,0,0,0,0,0,0,0,0,1,0,0,55,6,2,290999
0,0,0,0,0,0,0,0,0,1,0,0,60,1,1,3876112
0,0,0,0,0,0,0,0,0,1,0,0,60,1,2,3430650
0,0,0,0,0,0,0,0,0,1,0,0,60,2,1,52963
0,0,0,0,0,0,0,0,0,1,0,0,60,2,2,46649
0,0,0,0,0,0,0,0,0,1,0,0,60,3,1,78610
0,0,0,0,0,0,0,0,0,1,0,0,60,3,2,104438
0,0,0,0,0,0,0,0,0,1,0,0,60,4,1,232338
0,0,0,0,0,0,0,0,0,1,0,0,60,4,2,356691
0,0,0,0,0,0,0,0,0,1,0,0,60,5,1,212651
0,0,0,0,0,0,0,0,0,1,0,0,60,5,2,1237326
0,0,0,0,0,0,0,0,0,1,0,0,60,6,1,243466
0,0,0,0,0,0,0,0,0,1,0,0,60,6,2,281131
0,0,0,0,0,0,0,0,0,1,0,0,65,1,1,3121054
0,0,0,0,0,0,0,0,0,1,0,0,65,1,2,2565598
0,0,0,0,0,0,0,0,0,1,0,0,65,2,1,48302
0,0,0,0,0,0,0,0,0,1,0,0,65,2,2,44125
0,0,0,0,0,0,0,0,0,1,0,0,65,3,1,60315
0,0,0,0,0,0,0,0,0,1,0,0,65,3,2,70857
0,0,0,0,0,0,0,0,0,1,0,0,65,4,1,169971
0,0,0,0,0,0,0,0,0,1,0,0,65,4,2,266154
0,0,0,0,0,0,0,0,0,1,0,0,65,5,1,284341
0,0,0,0,0,0,0,0,0,1,0,0,65,5,2,1661622
0,0,0,0,0,0,0,0,0,1,0,0,65,6,1,209527
0,0,0,0,0,0,0,0,0,1,0,0,65,6,2,288591
0,0,0,0,0,0,0,0,0,1,0,0,70,1,1,2189629
0,0,0,0,0,0,0,0,0,1,0,0,70,1,2,1599296
0,0,0,0,0,0,0,0,0,1,0,0,70,2,1,46430
0,0,0,0,0,0,0,0,0,1,0,0,70,2,2,41030
0,0,0,0,0,0,0,0,0,1,0,0,70,3,1,40386
0,0,0,0,0,0,0,0,0,1,0,0,70,3,2,43345
0,0,0,0,0,0,0,0,0,1,0,0,70,4,1,105413
0,0,0,0,0,0,0,0,0,1,0,0,70,4,2,179570
0,0,0,0,0,0,0,0,0,1,0,0,70,5,1,321577
0,0,0,0,0,0,0,0,0,1,0,0,70,5,2,1838584
0,0,0,0,0,0,0,0,0,1,0,0,70,6,1,154339
0,0,0,0,0,0,0,0,0,1,0,0,70,6,2,261616
0,0,0,0,0,0,0,0,0,1,0,0,75,1,1,1291556
0,0,0,0,0,0,0,0,0,1,0,0,75,1,2,805195
0,0,0,0,0,0,0,0,0,1,0,0,75,2,1,42662
0,0,0,0,0,0,0,0,0,1,0,0,75,2,2,39811
0,0,0,0,0,0,0,0,0,1,0,0,75,3,1,22249
0,0,0,0,0,0,0,0,0,1,0,0,75,3,2,22979
0,0,0,0,0,0,0,0,0,1,0,0,75,4,1,60284
0,0,0,0,0,0,0,0,0,1,0,0,75,4,2,107671
0,0,0,0,0,0,0,0,0,1,0,0,75,5,1,322095
0,0,0,0,0,0,0,0,0,1,0,0,75,5,2,1771845
0,0,0,0,0,0,0,0,0,1,0,0,75,6,1,101592
0,0,0,0,0,0,0,0,0,1,0,0,75,6,2,204258
0,0,0,0,0,0,0,0,0,1,0,0,80,1,1,606368
0,0,0,0,0,0,0,0,0,1,0,0,80,1,2,298826
0,0,0,0,0,0,0,0,0,1,0,0,80,2,1,36920
0,0,0,0,0,0,0,0,0,1,0,0,80,2,2,32056
0,0,0,0,0,0,0,0,0,1,0,0,80,3,1,9407
0,0,0,0,0,0,0,0,0,1,0,0,80,3,2,10189
0,0,0,0,0,0,0,0,0,1,0,0,80,4,1,26920
0,0,0,0,0,0,0,0,0,1,0,0,80,4,2,53054
0,0,0,0,0,0,0,0,0,1,0,0,80,5,1,275133
0,0,0,0,0,0,0,0,0,1,0,0,80,5,2,1386883
0,0,0,0,0,0,0,0,0,1,0,0,80,6,1,58138
0,0,0,0,0,0,0,0,0,1,0,0,80,6,2,138284
0,0,0,0,0,0,0,0,0,1,0,0,85,1,1,217604
0,0,0,0,0,0,0,0,0,1,0,0,85,1,2,78797
0,0,0,0,0,0,0,0,0,1,0,0,85,2,1,25696
0,0,0,0,0,0,0,0,0,1,0,0,85,2,2,18617
0,0,0,0,0,0,0,0,0,1,0,0,85,3,1,3880
0,0,0,0,0,0,0,0,0,1,0,0,85,3,2,3842
0,0,0,0,0,0,0,0,0,1,0,0,85,4,1,10069
0,0,0,0,0,0,0,0,0,1,0,0,85,4,2,21898
0,0,0,0,0,0,0,0,0,1,0,0,85,5,1,188634
0,0,0,0,0,0,0,0,0,1,0,0,85,5,2,821996
0,0,0,0,0,0,0,0,0,1,0,0,85,6,1,26455
0,0,0,0,0,0,0,0,0,1,0,0,85,6,2,77965
0,0,0,0,0,0,0,0,0,1,0,0,90,1,1,62644
0,0,0,0,0,0,0,0,0,1,0,0,90,1,2,17412
0,0,0,0,0,0,0,0,0,1,0,0,90,2,1,13991
0,0,0,0,0,0,0,0,0,1,0,0,90,2,2,8906
0,0,0,0,0,0,0,0,0,1,0,0,90,3,1,2221
0,0,0,0,0,0,0,0,0,1,0,0,90,3,2,1420
0,0,0,0,0,0,0,0,0,1,0,0,90,4,1,4164
0,0,0,0,0,0,0,0,0,1,0,0,90,4,2,8926
0,0,0,0,0,0,0,0,0,1,0,0,90,5,1,108982
0,0,0,0,0,0,0,0,0,1,0,0,90,5,2,420291
0,0,0,0,0,0,0,0,0,1,0,0,90,6,1,12146
0,0,0,0,0,0,0,0,0,1,0,0,90,6,2,42091
0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,9307465
0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,8894007
0,0,0,0,0,0,0,0,0,0,1,0,5,6,1,9274732
0,0,0,0,0,0,0,0,0,0,1,0,5,6,2,8799955
0,0,0,0,0,0,0,0,0,0,1,0,10,6,1,8782542
0,0,0,0,0,0,0,0,0,0,1,0,10,6,2,8337284
0,0,0,0,0,0,0,0,0,0,1,0,15,1,1,93309
0,0,0,0,0,0,0,0,0,0,1,0,15,1,2,315201
0,0,0,0,0,0,0,0,0,0,1,0,15,2,1,72390
0,0,0,0,0,0,0,0,0,0,1,0,15,2,2,86644
0,0,0,0,0,0,0,0,0,0,1,0,15,3,1,12625
0,0,0,0,0,0,0,0,0,0,1,0,15,3,2,30933
0,0,0,0,0,0,0,0,0,0,1,0,15,4,1,10643
0,0,0,0,0,0,0,0,0,0,1,0,15,4,2,22060
0,0,0,0,0,0,0,0,0,0,1,0,15,5,1,2963
0,0,0,0,0,0,0,0,0,0,1,0,15,5,2,9047
0,0,0,0,0,0,0,0,0,0,1,0,15,6,1,8828642
0,0,0,0,0,0,0,0,0,0,1,0,15,6,2,8127106
0,0,0,0,0,0,0,0,0,0,1,0,20,1,1,1531622
0,0,0,0,0,0,0,0,0,0,1,0,20,1,2,2571602
0,0,0,0,0,0,0,0,0,0,1,0,20,2,1,238708
0,0,0,0,0,0,0,0,0,0,1,0,20,2,2,190691
0,0,0,0,0,0,0,0,0,0,1,0,20,3,1,97370
0,0,0,0,0,0,0,0,0,0,1,0,20,3,2,199817
0,0,0,0,0,0,0,0,0,0,1,0,20,4,1,139696
0,0,0,0,0,0,0,0,0,0,1,0,20,4,2,274427
0,0,0,0,0,0,0,0,0,0,1,0,20,5,1,5333
0,0,0,0,0,0,0,0,0,0,1,0,20,5,2,15657
0,0,0,0,0,0,0,0,0,0,1,0,20,6,1,7423459
0,0,0,0,0,0,0,0,0,0,1,0,20,6,2,5900450
0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,4706891
0,0,0,0,0,0,0,0,0,0,1,0,25,1,2,5807666
0,0,0,0,0,0,0,0,0,0,1,0,25,2,1,326802
0,0,0,0,0,0,0,0,0,0,1,0,25,2,2,213507
0,0,0,0,0,0,0,0,0,0,1,0,25,3,1,235837
0,0,0,0,0,0,0,0,0,0,1,0,25,3,2,374869
0,0,0,0,0,0,0,0,0,0,1,0,25,4,1,576204
0,0,0,0,0,0,0,0,0,0,1,0,25,4,2,817478
0,0,0,0,0,0,0,0,0,0,1,0,25,5,1,11893
0,0,0,0,0,0,0,0,0,0,1,0,25,5,2,39757
0,0,0,0,0,0,0,0,0,0,1,0,25,6,1,4800400
0,0,0,0,0,0,0,0,0,0,1,0,25,6,2,3334015
0,0,0,0,0,0,0,0,0,0,1,0,30,1,1,6680957
0,0,0,0,0,0,0,0,0,0,1,0,30,1,2,7217147
0,0,0,0,0,0,0,0,0,0,1,0,30,2,1,292267
0,0,0,0,0,0,0,0,0,0,1,0,30,2,2,177786
0,0,0,0,0,0,0,0,0,0,1,0,30,3,1,295007
0,0,0,0,0,0,0,0,0,0,1,0,30,3,2,434475
0,0,0,0,0,0,0,0,0,0,1,0,30,4,1,969577
0,0,0,0,0,0,0,0,0,0,1,0,30,4,2,1227775
0,0,0,0,0,0,0,0,0,0,1,0,30,5,1,18404
0,0,0,0,0,0,0,0,0,0,1,0,30,5,2,79036
0,0,0,0,0,0,0,0,0,0,1,0,30,6,1,2772500
0,0,0,0,0,0,0,0,0,0,1,0,30,6,2,1969531
0,0,0,0,0,0,0,0,0,0,1,0,35,1,1,6708885
0,0,0,0,0,0,0,0,0,0,1,0,35,1,2,6862320
0,0,0,0,0,0,0,0,0,0,1,0,35,2,1,227177
0,0,0,0,0,0,0,0,0,0,1,0,35,2,2,139539
0,0,0,0,0,0,0,0,0,0,1,0,35,3,1,271709
0,0,0,0,0,0,0,0,0,0,1,0,35,3,2,392004
0,0,0,0,0,0,0,0,0,0,1,0,35,4,1,1110342
0,0,0,0,0,0,0,0,0,0,1,0,35,4,2,1384361
0,0,0,0,0,0,0,0,0,0,1,0,35,5,1,27143
0,0,0,0,0,0,0,0,0,0,1,0,35,5,2,113491
0,0,0,0,0,0,0,0,0,0,1,0,35,6,1,1508677
0,0,0,0,0,0,0,0,0,0,1,0,35,6,2,1146929
0,0,0,0,0,0,0,0,0,0,1,0,40,1,1,6327195
0,0,0,0,0,0,0,0,0,0,1,0,40,1,2,6148148
0,0,0,0,0,0,0,0,0,0,1,0,40,2,1,176485
0,0,0,0,0,0,0,0,0,0,1,0,40,2,2,114881
0,0,0,0,0,0,0,0,0,0,1,0,40,3,1,241878
0,0,0,0,0,0,0,0,0,0,1,0,40,3,2,333114
0,0,0,0,0,0,0,0,0,0,1,0,40,4,1,1077261
0,0,0,0,0,0,0,0,0,0,1,0,40,4,2,1454786
0,0,0,0,0,0,0,0,0,0,1,0,40,5,1,40695
0,0,0,0,0,0,0,0,0,0,1,0,40,5,2,181377
0,0,0,0,0,0,0,0,0,0,1,0,40,6,1,849118
0,0,0,0,0,0,0,0,0,0,1,0,40,6,2,695946
0,0,0,0,0,0,0,0,0,0,1,0,45,1,1,5161298
0,0,0,0,0,0,0,0,0,0,1,0,45,1,2,4940092
0,0,0,0,0,0,0,0,0,0,1,0,45,2,1,131680
0,0,0,0,0,0,0,0,0,0,1,0,45,2,2,92224
0,0,0,0,0,0,0,0,0,0,1,0,45,3,1,181273
0,0,0,0,0,0,0,0,0,0,1,0,45,3,2,239494
0,0,0,0,0,0,0,0,0,0,1,0,45,4,1,840998
0,0,0,0,0,0,0,0,0,0,1,0,45,4,2,1165200
0,0,0,0,0,0,0,0,0,0,1,0,45,5,1,50108
0,0,0,0,0,0,0,0,0,0,1,0,45,5,2,260206
0,0,0,0,0,0,0,0,0,0,1,0,45,6,1,482725
0,0,0,0,0,0,0,0,0,0,1,0,45,6,2,417913
0,0,0,0,0,0,0,0,0,0,1,0,50,1,1,4305482
0,0,0,0,0,0,0,0,0,0,1,0,50,1,2,4088111
0,0,0,0,0,0,0,0,0,0,1,0,50,2,1,100970
0,0,0,0,0,0,0,0,0,0,1,0,50,2,2,75155
0,0,0,0,0,0,0,0,0,0,1,0,50,3,1,135735
0,0,0,0,0,0,0,0,0,0,1,0,50,3,2,181441
0,0,0,0,0,0,0,0,0,0,1,0,50,4,1,613729
0,0,0,0,0,0,0,0,0,0,1,0,50,4,2,863699
0,0,0,0,0,0,0,0,0,0,1,0,50,5,1,74972
0,0,0,0,0,0,0,0,0,0,1,0,50,5,2,403495
0,0,0,0,0,0,0,0,0,0,1,0,50,6,1,323104
0,0,0,0,0,0,0,0,0,0,1,0,50,6,2,288024
0,0,0,0,0,0,0,0,0,0,1,0,55,1,1,3954574
0,0,0,0,0,0,0,0,0,0,1,0,55,1,2,3696268
0,0,0,0,0,0,0,0,0,0,1,0,55,2,1,84268
0,0,0,0,0,0,0,0,0,0,1,0,55,2,2,67520
0,0,0,0,0,0,0,0,0,0,1,0,55,3,1,105084
0,0,0,0,0,0,0,0,0,0,1,0,55,3,2,135435
0,0,0,0,0,0,0,0,0,0,1,0,55,4,1,458880
0,0,0,0,0,0,0,0,0,0,1,0,55,4,2,672532
0,0,0,0,0,0,0,0,0,0,1,0,55,5,1,121038
0,0,0,0,0,0,0,0,0,0,1,0,55,5,2,649222
0,0,0,0,0,0,0,0,0,0,1,0,55,6,1,257826
0,0,0,0,0,0,0,0,0,0,1,0,55,6,2,239529
0,0,0,0,0,0,0,0,0,0,1,0,60,1,1,3932138
0,0,0,0,0,0,0,0,0,0,1,0,60,1,2,3566828
0,0,0,0,0,0,0,0,0,0,1,0,60,2,1,73768
0,0,0,0,0,0,0,0,0,0,1,0,60,2,2,66657
0,0,0,0,0,0,0,0,0,0,1,0,60,3,1,86778
0,0,0,0,0,0,0,0,0,0,1,0,60,3,2,110348
0,0,0,0,0,0,0,0,0,0,1,0,60,4,1,382067
0,0,0,0,0,0,0,0,0,0,1,0,60,4,2,556934
0,0,0,0,0,0,0,0,0,0,1,0,60,5,1,214088
0,0,0,0,0,0,0,0,0,0,1,0,60,5,2,1115196
0,0,0,0,0,0,0,0,0,0,1,0,60,6,1,264983
0,0,0,0,0,0,0,0,0,0,1,0,60,6,2,247242
0,0,0,0,0,0,0,0,0,0,1,0,65,1,1,3587732
0,0,0,0,0,0,0,0,0,0,1,0,65,1,2,3092299
0,0,0,0,0,0,0,0,0,0,1,0,65,2,1,71243
0,0,0,0,0,0,0,0,0,0,1,0,65,2,2,65017
0,0,0,0,0,0,0,0,0,0,1,0,65,3,1,67501
0,0,0,0,0,0,0,0,0,0,1,0,65,3,2,82170
0,0,0,0,0,0,0,0,0,0,1,0,65,4,1,276294
0,0,0,0,0,0,0,0,0,0,1,0,65,4,2,439205
0,0,0,0,0,0,0,0,0,0,1,0,65,5,1,314925
0,0,0,0,0,0,0,0,0,0,1,0,65,5,2,1658206
0,0,0,0,0,0,0,0,0,0,1,0,65,6,1,220703
0,0,0,0,0,0,0,0,0,0,1,0,65,6,2,257211
0,0,0,0,0,0,0,0,0,0,1,0,70,1,1,2631225
0,0,0,0,0,0,0,0,0,0,1,0,70,1,2,2035719
0,0,0,0,0,0,0,0,0,0,1,0,70,2,1,65752
0,0,0,0,0,0,0,0,0,0,1,0,70,2,2,63437
0,0,0,0,0,0,0,0,0,0,1,0,70,3,1,42999
0,0,0,0,0,0,0,0,0,0,1,0,70,3,2,47975
0,0,0,0,0,0,0,0,0,0,1,0,70,4,1,163948
0,0,0,0,0,0,0,0,0,0,1,0,70,4,2,278004
0,0,0,0,0,0,0,0,0,0,1,0,70,5,1,370292
0,0,0,0,0,0,0,0,0,0,1,0,70,5,2,1961293
0,0,0,0,0,0,0,0,0,0,1,0,70,6,1,155204
0,0,0,0,0,0,0,0,0,0,1,0,70,6,2,223794
0,0,0,0,0,0,0,0,0,0,1,0,75,1,1,1670143
0,0,0,0,0,0,0,0,0,0,1,0,75,1,2,1164193
0,0,0,0,0,0,0,0,0,0,1,0,75,2,1,65890
0,0,0,0,0,0,0,0,0,0,1,0,75,2,2,61552
0,0,0,0,0,0,0,0,0,0,1,0,75,3,1,24858
0,0,0,0,0,0,0,0,0,0,1,0,75,3,2,27539
0,0,0,0,0,0,0,0,0,0,1,0,75,4,1,90035
0,0,0,0,0,0,0,0,0,0,1,0,75,4,2,177723
0,0,0,0,0,0,0,0,0,0,1,0,75,5,1,385058
0,0,0,0,0,0,0,0,0,0,1,0,75,5,2,2081237
0,0,0,0,0,0,0,0,0,0,1,0,75,6,1,108948
0,0,0,0,0,0,0,0,0,0,1,0,75,6,2,211736
0,0,0,0,0,0,0,0,0,0,1,0,80,1,1,837809
0,0,0,0,0,0,0,0,0,0,1,0,80,1,2,472340
0,0,0,0,0,0,0,0,0,0,1,0,80,2,1,59111
0,0,0,0,0,0,0,0,0,0,1,0,80,2,2,50907
0,0,0,0,0,0,0,0,0,0,1,0,80,3,1,12444
0,0,0,0,0,0,0,0,0,0,1,0,80,3,2,13413
0,0,0,0,0,0,0,0,0,0,1,0,80,4,1,40929
0,0,0,0,0,0,0,0,0,0,1,0,80,4,2,95217
0,0,0,0,0,0,0,0,0,0,1,0,80,5,1,328336
0,0,0,0,0,0,0,0,0,0,1,0,80,5,2,1749187
0,0,0,0,0,0,0,0,0,0,1,0,80,6,1,64367
0,0,0,0,0,0,0,0,0,0,1,0,80,6,2,164666
0,0,0,0,0,0,0,0,0,0,1,0,85,1,1,288153
0,0,0,0,0,0,0,0,0,0,1,0,85,1,2,125660
0,0,0,0,0,0,0,0,0,0,1,0,85,2,1,37724
0,0,0,0,0,0,0,0,0,0,1,0,85,2,2,29560
0,0,0,0,0,0,0,0,0,0,1,0,85,3,1,4651
0,0,0,0,0,0,0,0,0,0,1,0,85,3,2,5013
0,0,0,0,0,0,0,0,0,0,1,0,85,4,1,15287
0,0,0,0,0,0,0,0,0,0,1,0,85,4,2,40322
0,0,0,0,0,0,0,0,0,0,1,0,85,5,1,212629
0,0,0,0,0,0,0,0,0,0,1,0,85,5,2,1121414
0,0,0,0,0,0,0,0,0,0,1,0,85,6,1,30346
0,0,0,0,0,0,0,0,0,0,1,0,85,6,2,97525
0,0,0,0,0,0,0,0,0,0,1,0,90,1,1,75748
0,0,0,0,0,0,0,0,0,0,1,0,90,1,2,21189
0,0,0,0,0,0,0,0,0,0,1,0,90,2,1,19436
0,0,0,0,0,0,0,0,0,0,1,0,90,2,2,11716
0,0,0,0,0,0,0,0,0,0,1,0,90,3,1,1498
0,0,0,0,0,0,0,0,0,0,1,0,90,3,2,2019
0,0,0,0,0,0,0,0,0,0,1,0,90,4,1,5259
0,0,0,0,0,0,0,0,0,0,1,0,90,4,2,16489
0,0,0,0,0,0,0,0,0,0,1,0,90,5,1,124512
0,0,0,0,0,0,0,0,0,0,1,0,90,5,2,641191
0,0,0,0,0,0,0,0,0,0,1,0,90,6,1,12006
0,0,0,0,0,0,0,0,0,0,1,0,90,6,2,52542
0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,9735380
0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,9310714
0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,10552146
0,0,0,0,0,0,0,0,0,0,0,1,5,6,2,10069564
0,0,0,0,0,0,0,0,0,0,0,1,10,6,1,10563233
0,0,0,0,0,0,0,0,0,0,0,1,10,6,2,10022524
0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,76608
0,0,0,0,0,0,0,0,0,0,0,1,15,1,2,250017
0,0,0,0,0,0,0,0,0,0,0,1,15,2,1,306793
0,0,0,0,0,0,0,0,0,0,0,1,15,2,2,259853
0,0,0,0,0,0,0,0,0,0,0,1,15,3,1,22392
0,0,0,0,0,0,0,0,0,0,0,1,15,3,2,31442
0,0,0,0,0,0,0,0,0,0,0,1,15,4,1,13941
0,0,0,0,0,0,0,0,0,0,0,1,15,4,2,18541
0,0,0,0,0,0,0,0,0,0,0,1,15,5,1,13000
0,0,0,0,0,0,0,0,0,0,0,1,15,5,2,13977
0,0,0,0,0,0,0,0,0,0,0,1,15,6,1,9804685
0,0,0,0,0,0,0,0,0,0,0,1,15,6,2,9118839
0,0,0,0,0,0,0,0,0,0,0,1,20,1,1,1304630
0,0,0,0,0,0,0,0,0,0,0,1,20,1,2,2146487
0,0,0,0,0,0,0,0,0,0,0,1,20,2,1,540672
0,0,0,0,0,0,0,0,0,0,0,1,20,2,2,341571
0,0,0,0,0,0,0,0,0,0,0,1,20,3,1,87721
0,0,0,0,0,0,0,0,0,0,0,1,20,3,2,163078
0,0,0,0,0,0,0,0,0,0,0,1,20,4,1,117128
0,0,0,0,0,0,0,0,0,0,0,1,20,4,2,208791
0,0,0,0,0,0,0,0,0,0,0,1,20,5,1,19111
0,0,0,0,0,0,0,0,0,0,0,1,20,5,2,22099
0,0,0,0,0,0,0,0,0,0,0,1,20,6,1,7662053
0,0,0,0,0,0,0,0,0,0,0,1,20,6,2,6442218
0,0,0,0,0,0,0,0,0,0,0,1,25,1,1,3768541
0,0,0,0,0,0,0,0,0,0,0,1,25,1,2,4705672
0,0,0,0,0,0,0,0,0,0,0,1,25,2,1,495025
0,0,0,0,0,0,0,0,0,0,0,1,25,2,2,241867
0,0,0,0,0,0,0,0,0,0,0,1,25,3,1,176450
0,0,0,0,0,0,0,0,0,0,0,1,25,3,2,282578
0,0,0,0,0,0,0,0,0,0,0,1,25,4,1,446398
0,0,0,0,0,0,0,0,0,0,0,1,25,4,2,619418
0,0,0,0,0,0,0,0,0,0,0,1,25,5,1,19337
0,0,0,0,0,0,0,0,0,0,0,1,25,5,2,30889
0,0,0,0,0,0,0,0,0,0,0,1,25,6,1,4753742
0,0,0,0,0,0,0,0,0,0,0,1,25,6,2,3638083
0,0,0,0,0,0,0,0,0,0,0,1,30,1,1,5626772
0,0,0,0,0,0,0,0,0,0,0,1,30,1,2,6240969
0,0,0,0,0,0,0,0,0,0,0,1,30,2,1,471024
0,0,0,0,0,0,0,0,0,0,0,1,30,2,2,214531
0,0,0,0,0,0,0,0,0,0,0,1,30,3,1,234997
0,0,0,0,0,0,0,0,0,0,0,1,30,3,2,358273
0,0,0,0,0,0,0,0,0,0,0,1,30,4,1,814561
0,0,0,0,0,0,0,0,0,0,0,1,30,4,2,1043276
0,0,0,0,0,0,0,0,0,0,0,1,30,5,1,26766
0,0,0,0,0,0,0,0,0,0,0,1,30,5,2,56890
0,0,0,0,0,0,0,0,0,0,0,1,30,6,1,3031759
0,0,0,0,0,0,0,0,0,0,0,1,30,6,2,2205357
0,0,0,0,0,0,0,0,0,0,0,1,35,1,1,7087071
0,0,0,0,0,0,0,0,0,0,0,1,35,1,2,7546252
0,0,0,0,0,0,0,0,0,0,0,1,35,2,1,452139
0,0,0,0,0,0,0,0,0,0,0,1,35,2,2,223377
0,0,0,0,0,0,0,0,0,0,0,1,35,3,1,298173
0,0,0,0,0,0,0,0,0,0,0,1,35,3,2,443863
0,0,0,0,0,0,0,0,0,0,0,1,35,4,1,1248792
